scope,concept,candidate_id,candidate_role,direction,fraction,ci_low,ci_high,patched_mean,positive_example_fraction
,,layer_10.head_03,random_control,induction,0.008010648969519274,0.006728993850089612,0.009436716694143348,0.7412420811597258,0.984375
,,layer_10.head_04,random_control,rescue,-6.20769239937036e-05,-0.0003065461622120222,0.00019240511566362339,0.0989324157962983,0.4375
,,layer_10.head_04,random_control,induction,0.0004434144595665782,5.95775066212363e-05,0.000800229624728539,0.7461415326688439,0.71875
,,layer_10.head_08,random_control,rescue,0.00043699786444748544,0.00028908426274641366,0.0006039836095264636,0.0992555447705854,0.84375
,,layer_10.head_08,random_control,induction,0.0015991344714188307,0.001228347419117901,0.002027797165354235,0.7453932547941804,0.890625
,,layer_10.head_12,selected,rescue,-0.005066773036583407,-0.00839881859435777,-0.002461190305033617,0.09569209518917887,0.3125
,,layer_10.head_12,selected,induction,0.004753304991679115,0.0019013212383963208,0.007991192780476608,0.7433510681148618,0.71875
,,layer_10.head_13,random_control,rescue,0.0022553235006282975,0.0014259370306953115,0.003195188812035682,0.10043283064305797,0.875
,,layer_10.head_13,random_control,induction,-0.003230348891962931,-0.004908571131789344,-0.001622942118223111,0.7485201328527182,0.296875
,,layer_10.head_14,random_control,rescue,-0.000510049982341594,-0.001063942232223385,0.00010154023671953508,0.09864237294459599,0.296875
,,layer_10.head_14,random_control,induction,-0.006356025118787212,-0.007373889827409016,-0.005431061363573875,0.7505438707303256,0.015625
,,layer_10.mlp,selected,rescue,-0.012069382334803907,-0.017374463794700826,-0.007885777827063989,0.0911582136702691,0.046875
,,layer_10.mlp,selected,induction,-0.02142480554499175,-0.02769658995468138,-0.015830944540145192,0.7603002432733774,0.171875
,,layer_09.head_04,selected,rescue,0.001666966182482281,0.001283646715328099,0.0020589357251818976,0.10005189515777602,0.953125
,,layer_09.head_04,selected,induction,0.009984109928283058,0.008453901509585488,0.011739513409717711,0.7399643519893289,1.0
,,layer_09.head_07,random_control,rescue,0.00040334223127072756,0.00025966712567666964,0.0005489233163583033,0.09923375422840763,0.8125
,,layer_09.head_07,random_control,induction,0.0011763374421634252,0.0007304646682859534,0.001615883162857441,0.7456669972743839,0.828125
,,layer_09.head_09,random_control,rescue,-4.339104188506233e-05,-0.00017501862369735744,9.397997365556901e-05,0.09894451408308669,0.390625
,,layer_09.head_09,random_control,induction,8.10823519086967e-05,-0.00029752850429460524,0.00038119799811363986,0.7463761267717928,0.5625
,,layer_09.head_11,selected,rescue,0.008200669723611114,0.006333787019836057,0.010240106511290665,0.10428218082324747,0.984375
,,layer_09.head_11,selected,induction,0.01445794990086787,0.012073648799479126,0.01714730577203817,0.737067737383768,0.984375
,,layer_09.head_13,selected,rescue,0.001400176248828514,0.00087628242297303,0.0019439098551653233,0.09987916041018252,0.734375
,,layer_09.head_13,selected,induction,0.0030238466259599603,0.002104295815987863,0.0039203177961857774,0.7444708163384348,0.84375
,,layer_09.head_15,random_control,rescue,0.0010573368623931075,0.0007438651755313978,0.0013920929309505338,0.09965718698686032,0.875
,,layer_09.head_15,random_control,induction,0.005948061937408873,0.004597117460752671,0.00761141785046216,0.7425775155425072,0.96875
,,layer_09.mlp,selected,rescue,0.0042794232161029256,0.0024100399824285514,0.006479383994253776,0.1017433461811379,0.828125
,,layer_09.mlp,selected,induction,0.013787385897487178,0.010607385320711761,0.017533432394889928,0.7375018980819732,0.921875
,,layer_11.mlp,selected,rescue,0.3166727506545243,0.28247054396830484,0.34773138181338664,0.5603781235404313,0.953125
,,layer_11.mlp,selected,induction,0.03568427183335084,0.02864609670350016,0.04306790978950778,0.8820320200175047,0.96875
,,layer_11.head_08,selected,rescue,0.05989963338713327,0.050746195478625786,0.06940227777579229,0.43285095726605505,0.953125
,,layer_11.head_08,selected,induction,0.01197626366697808,0.00823097185227339,0.016132840900473924,0.893806675914675,0.921875
,,layer_10.head_12,selected,rescue,0.12874077743060847,0.11818619633445766,0.1395732930701241,0.46704112528823316,0.984375
,,layer_10.head_12,selected,induction,0.04484833583024725,0.033784785513535864,0.05746700392852277,0.8774806591682136,0.984375
,,layer_11.head_09,selected,rescue,0.015492053311408877,0.009184004076091839,0.021039645837935907,0.4107957946835086,0.765625
,,layer_11.head_09,selected,induction,0.0009756229746379021,-0.001679783116503414,0.0030757626238182172,0.8992701782844961,0.765625
,,layer_12.mlp,selected,rescue,0.08864758290837871,0.07225609107514204,0.10415050774531068,0.447128715692088,0.859375
,,layer_12.mlp,selected,induction,0.012447081647366763,0.005733730238322761,0.020752993196962874,0.8935728427022696,0.78125
,,layer_10.mlp,selected,rescue,0.020594417641130517,-0.0009644499153659276,0.04295340313146832,0.41332989977672696,0.5
,,layer_10.mlp,selected,induction,0.01761400456728732,0.00656181057470085,0.0304353499778625,0.8910066743846983,0.703125
,,layer_10.head_02,selected,rescue,0.003416630382047754,0.0024868917137992595,0.004360572662021225,0.40479849837720394,0.84375
,,layer_10.head_02,selected,induction,0.0009705852570326535,0.0004714467355668445,0.001538176644048643,0.8992726802825928,0.703125
,,layer_09.head_11,selected,rescue,0.03611763954482513,0.031130846718467373,0.04119858494771303,0.4210395561531186,0.984375
,,layer_09.head_11,selected,induction,0.016512229099217485,0.01246204733991824,0.02145022007363667,0.8915538745932281,0.984375
,,layer_12.head_12,selected,rescue,0.1956074725363458,0.18022356911428186,0.20998400544319,0.5002506771124899,1.0
,,layer_12.head_12,selected,induction,0.03932620693922362,0.0314148158126921,0.048277683853878414,0.8802232416346669,1.0
,,layer_09.mlp,selected,rescue,0.06891607317806314,0.055824969797239,0.08187391197656099,0.4373290000949055,0.859375
,,layer_09.mlp,selected,induction,0.010498710375585411,0.007297887974675304,0.013843619480265999,0.8945405073463917,0.890625
,,layer_12.head_03,selected,rescue,0.02692978773230193,0.023262050368664675,0.03072238865178508,0.41647638101130724,0.890625
,,layer_12.head_03,selected,induction,0.003451597889707971,0.002449938342724867,0.004486774976308546,0.8980404776521027,0.859375
,,layer_09.head_04,selected,rescue,0.09811280945516175,0.08751095059799675,0.10857212907022208,0.4518296498572454,1.0
,,layer_09.head_04,selected,induction,0.02026692263285129,0.015923347636994985,0.02519458681936514,0.8896890943869948,0.984375
,,layer_11.head_14,selected,rescue,-0.0012200483823552055,-0.0026480069767540154,9.538606691393214e-05,0.4024956774665043,0.4375
,,layer_11.head_14,selected,induction,-0.0005897308057601449,-0.0014780323934686292,0.00012062727075474428,0.9000476161018014,0.390625
,,layer_12.head_02,selected,rescue,0.013343880702579159,0.011277368852231757,0.01548333332620424,0.40972889808472246,0.90625
,,layer_12.head_02,selected,induction,0.0016083379910089947,0.0008396220053515615,0.0023726519190204755,0.8989559384062886,0.796875
,,layer_09.head_13,selected,rescue,0.0038290760482024224,0.0026445205072169933,0.004997865310709192,0.40500334079843014,0.8125
,,layer_09.head_13,selected,induction,0.0012843704632919018,0.0006990881125535968,0.001994504506225201,0.8991168378852308,0.640625
,,layer_11.head_15,selected,rescue,-0.012116736573557933,-0.015809981708393973,-0.009244304769424741,0.3970838034292683,0.09375
,,layer_11.head_15,selected,induction,-0.007418500941069065,-0.011381156947927414,-0.0042598648980622005,0.9034391460008919,0.0625
,,layer_10.head_13,random_control,rescue,-0.027315071399648738,-0.032809602709632436,-0.02224527623582998,0.38953550322912633,0.046875
,,layer_10.head_13,random_control,induction,-0.008836778307518235,-0.013222600473808927,-0.005459018897431713,0.9041435378603637,0.046875
,,layer_09.head_15,random_control,rescue,-0.001993149108630684,-0.002974292534356853,-0.0010857805918556894,0.40211171458940953,0.3125
,,layer_09.head_15,random_control,induction,-0.0019368294322651392,-0.002837582980654147,-0.0012144630343371326,0.9007166568189859,0.09375
,,layer_10.head_14,random_control,rescue,-0.005181712835597944,-0.00650518330918067,-0.003827713727391052,0.4005281045101583,0.109375
,,layer_10.head_14,random_control,induction,-0.002761196178123678,-0.0038519153566071856,-0.0017993522908893772,0.9011260811239481,0.0625
,,layer_11.head_00,random_control,rescue,0.022916500503185645,0.020252953752993835,0.02581101688247896,0.41448316944297403,0.984375
,,layer_11.head_00,random_control,induction,0.004587657121614533,0.003219684973581487,0.00635226256567804,0.8974762503057718,0.96875
,,layer_12.head_11,random_control,rescue,0.018177133355039853,0.015618091715842828,0.020833097935378787,0.4121293480275199,0.953125
,,layer_12.head_11,random_control,induction,0.004738963043122926,0.0030833540281644417,0.00673863691199617,0.8974011037498713,0.90625
,,layer_10.head_08,random_control,rescue,0.00014338790081672666,-0.0003922980461756969,0.0006589681326718411,0.40317283233162016,0.53125
,,layer_10.head_08,random_control,induction,-0.00023888044923648443,-0.0006894714790410534,0.00021217039800610238,0.8998733651824296,0.453125
,,layer_12.head_05,random_control,rescue,-0.00644547839631729,-0.00767069863687103,-0.00529161550211228,0.3999004514189437,0.046875
,,layer_12.head_05,random_control,induction,-0.0016299477649464168,-0.00219026644102727,-0.0011643256051203676,0.9005642430856824,0.03125
,,layer_09.head_07,random_control,rescue,0.0012800239902994335,0.000689570523200524,0.0019336138800670742,0.40373734617605805,0.671875
,,layer_09.head_07,random_control,induction,0.0003676371229491902,4.24841785015554e-05,0.0006800274622736978,0.8995721363462508,0.71875
,,layer_11.head_05,random_control,rescue,-0.058260079923905486,-0.06410943343051302,-0.05259139138661337,0.37416656862478703,0.0
,,layer_11.head_05,random_control,induction,-0.012213072960772542,-0.015490198429154996,-0.00941360987840049,0.9058203850872815,0.03125
,,layer_11.head_03,random_control,rescue,0.017497500432875825,0.015279163153187855,0.020124719822443217,0.4117918062256649,0.984375
,,layer_11.head_03,random_control,induction,0.0026390420741813354,0.0011323702239706347,0.004473343910023292,0.8984440360218287,0.78125
,,layer_12.head_15,random_control,rescue,0.014082398571045072,0.011950287092051905,0.01637422856239952,0.4100956852780655,0.953125
,,layer_12.head_15,random_control,induction,0.0036479769916438936,0.002165132831993757,0.005527135468933966,0.8979429453611374,0.890625
,,layer_10.head_04,random_control,rescue,0.007346885045749226,0.005754017414015639,0.00886428874620927,0.4067504715640098,0.859375
,,layer_10.head_04,random_control,induction,-0.0005536070045513197,-0.0019393793529663345,0.0008714118583038694,0.900029675103724,0.359375
,,layer_09.head_09,random_control,rescue,0.005587313797128061,0.004127961889894625,0.007082898385221333,0.40587657503783703,0.828125
,,layer_09.head_09,random_control,induction,0.0014863189012738278,0.0010311661838444189,0.0019833164123218244,0.8990165395662189,0.84375
,,layer_10.head_03,random_control,rescue,0.0018190318805008697,0.0010927850694620205,0.0025977508380972967,0.40400504611898214,0.6875
,,layer_10.head_03,random_control,induction,0.001109027324912904,0.000758974846878579,0.0015163911026318392,0.8992039225995541,0.734375
,,layer_11.head_02,random_control,rescue,0.008007936637650679,0.007118231143949691,0.008963475306355759,0.4070787848904729,0.96875
,,layer_11.head_02,random_control,induction,0.0020726499742893924,0.0014601834873376625,0.002768424480255436,0.8987253364175558,0.875
,,layer_11.head_06,random_control,rescue,0.013748214499519011,0.012343532225408738,0.015266868792711661,0.4099297117209062,1.0
,,layer_11.head_06,random_control,induction,0.002404085475340899,0.0015513383235386928,0.0034552511820170597,0.8985607279464602,0.875
,,layer_11.mlp,selected,rescue,0.2323197765826438,0.22169896307318596,0.2430711864135387,0.40849819919094443,1.0
,,layer_11.mlp,selected,induction,0.06506023501855868,0.06029281208466232,0.06998056381889968,0.878460168838501,1.0
,,layer_11.head_08,selected,rescue,0.17876785695200156,0.17139753511221725,0.18574128261733763,0.37267888570204377,1.0
,,layer_11.head_08,selected,induction,0.06982595506201275,0.06247244512463589,0.07799617233735698,0.8752725180238485,1.0
,,layer_10.head_12,selected,rescue,0.047059420877003745,0.044810719691380625,0.04952430865721956,0.28458296321332455,1.0
,,layer_10.head_12,selected,induction,0.022286311916088205,0.019895960759308898,0.024991207758975155,0.9070703955367208,1.0
,,layer_11.head_09,selected,rescue,0.1110903571004154,0.104608196498177,0.11796492846064462,0.32741138455457985,1.0
,,layer_11.head_09,selected,induction,0.06696544171328649,0.06149320394846519,0.07258544275610597,0.8771858317777514,1.0
,,layer_12.mlp,selected,rescue,0.01054379952965277,0.0006007404389327431,0.019400585694941592,0.2601587316021323,0.6875
,,layer_12.mlp,selected,induction,-0.004811508474397763,-0.010076763399669552,-0.0004428300294223324,0.9251953354105353,0.40625
,,layer_10.mlp,selected,rescue,0.027866076047843285,0.018554888941927902,0.03736097920939969,0.2717450959607959,0.734375
,,layer_10.mlp,selected,induction,0.05413273860197507,0.04901376386989886,0.05904828601204001,0.8857692517340183,0.984375
,,layer_10.head_02,selected,rescue,0.08018895781988956,0.0753064012014088,0.0851977300478988,0.3067423419561237,1.0
,,layer_10.head_02,selected,induction,0.0853182579856959,0.07754930746945789,0.09332724914289744,0.8649101695045829,1.0
,,layer_09.head_11,selected,rescue,0.13575740565805156,0.1253472195959594,0.14734680252270757,0.3439104522112757,1.0
,,layer_09.head_11,selected,induction,0.048435580090115865,0.04362337224214639,0.05366385561275888,0.8895799145102501,1.0
,,layer_12.head_12,selected,rescue,0.03960464347238207,0.03739076433258295,0.041910523533646125,0.2795966805424541,1.0
,,layer_12.head_12,selected,induction,0.008568397367155613,0.007193045858574861,0.010211234773116747,0.9162459075450897,1.0
,,layer_09.mlp,selected,rescue,0.028883049491288514,0.02253643189684565,0.03515582184396628,0.27242531976662576,0.90625
,,layer_09.mlp,selected,induction,0.0220106289422015,0.0189919664848248,0.02542334578491769,0.9072547918185592,0.984375
,,layer_12.head_03,selected,rescue,0.06278446367306988,0.05883870525844306,0.06684617246639528,0.2951009846292436,1.0
,,layer_12.head_03,selected,induction,0.011340728477520148,0.00919279497136575,0.013805561815523934,0.9143915763124824,0.984375
,,layer_09.head_04,selected,rescue,0.0017034807043834347,0.001205917589299276,0.002229760938976276,0.2542457007803023,0.84375
,,layer_09.head_04,selected,induction,0.002364101872367959,0.0019217712892421251,0.0028014405995180655,0.9203957794234157,0.953125
,,layer_11.head_14,selected,rescue,-0.026391081841677554,-0.028619575283485247,-0.024318812626832505,0.23545406921766698,0.0
,,layer_11.head_14,selected,induction,0.009155415216230919,0.006720595572140005,0.011376494018487822,0.9158532684668899,0.875
,,layer_12.head_02,selected,rescue,0.027856190146681656,0.024741413658799154,0.031061529330926558,0.2717384835705161,0.984375
,,layer_12.head_02,selected,induction,0.017820087336896346,0.014952910306736334,0.021312708984356096,0.9100577225908637,1.0
,,layer_09.head_13,selected,rescue,-0.016248873028153282,-0.018507281487373073,-0.014241941561966367,0.24223789619281888,0.03125
,,layer_09.head_13,selected,induction,0.006525711204400229,0.003926864423655049,0.008942715300505564,0.9176122006028891,0.859375
,,layer_11.head_15,selected,rescue,0.012442777410458534,0.009556615796882849,0.015240032232333377,0.2614289023913443,0.90625
,,layer_11.head_15,selected,induction,-0.0025812380332906914,-0.003879565364540651,-0.0013080548581863726,0.9237035727128386,0.296875
,,layer_10.head_13,random_control,rescue,-0.0091021044499315,-0.010057595564218341,-0.008203169428118296,0.24701816076412797,0.0
,,layer_10.head_13,random_control,induction,-0.005956659240210629,-0.0069956420940539285,-0.005058643028869068,0.9259612932801247,0.0
,,layer_09.head_15,random_control,rescue,-0.0015167771066633988,-0.0017952869525475151,-0.0012485763411659858,0.252091764472425,0.09375
,,layer_09.head_15,random_control,induction,0.001690579603367509,0.0012412948993304265,0.0021572514496248168,0.9208462787792087,0.859375
,,layer_10.head_14,random_control,rescue,-0.0021860971714799337,-0.0035780378134884073,-0.0009604942703041519,0.2516440758481622,0.34375
,,layer_10.head_14,random_control,induction,-0.001522643205479447,-0.0021406129526431654,-0.0008402241810294491,0.9229955095797777,0.203125
,,layer_11.head_00,random_control,rescue,0.004120112565716111,0.003791751383281218,0.00446483194699007,0.25586211518384516,1.0
,,layer_11.head_00,random_control,induction,0.0024055043049089502,0.0021190536773361395,0.0027250733654541346,0.9203680865466595,1.0
,,layer_12.head_11,random_control,rescue,0.020994320708514015,0.019558012198306333,0.022465854332186053,0.2671487797051668,1.0
,,layer_12.head_11,random_control,induction,0.013498823485864658,0.01149841371753561,0.015938902749665137,0.9129480896517634,1.0
,,layer_10.head_08,random_control,rescue,-0.001196738461311225,-0.0014936468487034991,-0.000923614030975702,0.25230582896620035,0.140625
,,layer_10.head_08,random_control,induction,0.0018858860236688302,0.0015434205303456279,0.0022985704259275838,0.9207156440243125,1.0
,,layer_12.head_05,random_control,rescue,0.016854609343744976,0.015856881063825663,0.01788362924546618,0.2643798477947712,1.0
,,layer_12.head_05,random_control,induction,0.0034503772234317645,0.0029332795587165787,0.004031907389137502,0.9196692015975714,1.0
,,layer_09.head_07,random_control,rescue,-0.0022136468109706367,-0.0025108539746587478,-0.0019384710841949154,0.25162564869970083,0.015625
,,layer_09.head_07,random_control,induction,0.0029163143874521035,0.002503257072411105,0.003390021597291933,0.9200264206156135,1.0
,,layer_11.head_05,random_control,rescue,-0.012443744070582683,-0.013495848742082168,-0.011350437602085836,0.24478303571231663,0.03125
,,layer_11.head_05,random_control,induction,-0.006214834422378129,-0.007146906819926426,-0.0051981831774963625,0.9261339791119099,0.0625
,,layer_11.head_03,random_control,rescue,-0.0017325978161604342,-0.0020567643139461586,-0.00143221880734488,0.25194740830920637,0.0625
,,layer_11.head_03,random_control,induction,-0.0012430935910961482,-0.0016250141462600893,-0.0009255785043698987,0.9228085270151496,0.109375
,,layer_12.head_15,random_control,rescue,0.0004429931486694894,-0.0003440747343198718,0.001231831488599168,0.2534025975037366,0.578125
,,layer_12.head_15,random_control,induction,-0.0021613086224122604,-0.00265464265189508,-0.0017267691158295343,0.9234226942062378,0.046875
,,layer_10.head_04,random_control,rescue,0.004702409896986738,0.004442037705617656,0.004964088723325469,0.25625159684568644,1.0
,,layer_10.head_04,random_control,induction,0.003299924946795333,0.0028545312663172777,0.0038210800122326373,0.9197698347270489,1.0
,,layer_09.head_09,random_control,rescue,-0.0012449183056697135,-0.0013703544983768533,-0.0011271762223478226,0.2522736028768122,0.0
,,layer_09.head_09,random_control,induction,-0.00030888010846354054,-0.00040723605183610626,-0.00022136494523128752,0.9221836589276791,0.109375
,,layer_10.head_03,random_control,rescue,-0.07728380927932343,-0.08192471940809858,-0.07338489296513467,0.20141341164708138,0.0
,,layer_10.head_03,random_control,induction,0.04325425397706601,0.03937632803692705,0.0472888751354202,0.8930455520749092,0.984375
,,layer_11.head_02,random_control,rescue,0.0019454837357738889,0.0016252319572010953,0.0022738814062944705,0.254407569533214,0.9375
,,layer_11.head_02,random_control,induction,0.00019066840103802742,-8.998931891408008e-05,0.0004938630532349965,0.9218495255336165,0.59375
,,layer_11.head_06,random_control,rescue,0.005222879618869159,0.004652315359493727,0.005849347010670887,0.25659972382709384,1.0
,,layer_11.head_06,random_control,induction,0.006636937339131673,0.00569100622224189,0.007751652707120155,0.9175378046929836,1.0
,,layer_11.mlp,selected,rescue,0.0773983902218961,0.06956371765095173,0.08528778930687006,0.29274510918185115,1.0
,,layer_11.mlp,selected,induction,0.01998398644369502,0.016569069187933536,0.02326751898126854,0.9017196362838149,0.921875
,,layer_11.head_08,selected,rescue,0.14117595576212963,0.13461024300430846,0.14794054814267307,0.33577430760487914,1.0
,,layer_11.head_08,selected,induction,0.08667808225928213,0.07980618113518094,0.09383141204493185,0.8567227246239781,1.0
,,layer_10.head_12,selected,rescue,0.06351404364080786,0.059328645868022,0.06766349427690592,0.28337767254561186,1.0
,,layer_10.head_12,selected,induction,0.03103757456624869,0.02809669280160262,0.033940929989123875,0.8942620446905494,1.0
,,layer_11.head_09,selected,rescue,0.13265341374578798,0.12471887975378214,0.14115296388361945,0.33002435229718685,1.0
,,layer_11.head_09,selected,induction,0.07942294788654483,0.07300686821045793,0.08616403182200774,0.8616175903007388,1.0
,,layer_12.mlp,selected,rescue,0.08299481543304453,0.07647168756797977,0.08962434061656656,0.2965208834502846,1.0
,,layer_12.mlp,selected,induction,0.027975311368217574,0.023328217854777452,0.03319644178167568,0.896328080445528,0.96875
,,layer_10.mlp,selected,rescue,0.04157229931028956,0.03523464958294145,0.047651751236113156,0.2685741023160517,0.90625
,,layer_10.mlp,selected,induction,0.01640741259744773,0.013671145089363842,0.0191888766593054,0.9041326651349664,0.96875
,,layer_10.head_02,selected,rescue,0.011416499480451167,0.010425652669613216,0.012472472322133984,0.2482287052553147,1.0
,,layer_10.head_02,selected,induction,0.006037552941426843,0.005301511688468077,0.006798829192197062,0.911128961481154,1.0
,,layer_09.head_11,selected,rescue,0.013377197100685998,0.012104907712782524,0.01484799723430363,0.24955154105555266,1.0
,,layer_09.head_11,selected,induction,0.007739377157752051,0.006743187002311926,0.008856365912182891,0.9099807813763618,1.0
,,layer_12.head_12,selected,rescue,0.08602716985892345,0.08085186156142225,0.09158899209759694,0.2985667404718697,1.0
,,layer_12.head_12,selected,induction,0.04389027608566986,0.0396149397392533,0.048413706376657484,0.8855906343087554,1.0
,,layer_09.mlp,selected,rescue,0.013898121415740887,0.010497605528451701,0.01716424042260619,0.24990299623459578,0.890625
,,layer_09.mlp,selected,induction,0.003998523340347995,0.002315449953891405,0.005742030380051306,0.9125046459957957,0.734375
,,layer_12.head_03,selected,rescue,0.07025058156979713,0.06592332675989569,0.07464135217739377,0.2879226536024362,1.0
,,layer_12.head_03,selected,induction,0.04306137237788149,0.03888104857649807,0.04748673637091299,0.8861498758196831,1.0
,,layer_09.head_04,selected,rescue,0.029272191750263347,0.027043052890678015,0.03155249439736894,0.26027551386505365,1.0
,,layer_09.head_04,selected,induction,0.01042002751720576,0.009099090233662625,0.011806242563152514,0.9081722106784582,1.0
,,layer_11.head_14,selected,rescue,0.006809993130740105,0.005976479493854251,0.0077233676077921466,0.24512080557178706,1.0
,,layer_11.head_14,selected,induction,0.010050933522231948,0.008948852120270348,0.011243633366320494,0.908421229571104,1.0
,,layer_12.head_02,selected,rescue,0.04020127853066168,0.03747399910891803,0.04320326618894101,0.2676491073798388,1.0
,,layer_12.head_02,selected,induction,0.02672535680644163,0.023702415666101487,0.030033952584814703,0.8971713948994875,1.0
,,layer_09.head_13,selected,rescue,0.002314677447883551,0.0017173028968345055,0.002901602393531184,0.24208792357239872,0.875
,,layer_09.head_13,selected,induction,0.0011801643208551407,0.0007294654304057567,0.0016673859628974566,0.914406125433743,0.734375
,,layer_11.head_15,selected,rescue,0.008563423412041065,0.007742134291086875,0.009384827443925006,0.24630380305461586,0.984375
,,layer_11.head_15,selected,induction,0.0044910195343280165,0.0036396003630663437,0.005400959225553791,0.9121723705902696,0.984375
,,layer_10.head_13,random_control,rescue,-0.010583696834107464,-0.011896366365232712,-0.009311280720360483,0.2333856988698244,0.0
,,layer_10.head_13,random_control,induction,-0.0061901712971063555,-0.0075610476486570695,-0.004965923343530908,0.9193787146359682,0.03125
,,layer_09.head_15,random_control,rescue,0.0026886775554411787,0.0021642504747183713,0.0031942685259745817,0.24234025250189006,0.90625
,,layer_09.head_15,random_control,induction,0.0013926022914383868,0.0010346126568792295,0.001749196762409226,0.9142627986148,0.859375
,,layer_10.head_14,random_control,rescue,-0.007864890850434209,-0.008359334311824982,-0.007397079166875053,0.235220012255013,0.0
,,layer_10.head_14,random_control,induction,-0.006785888248535127,-0.007763740686723203,-0.005914291484448677,0.9197806306183338,0.0
,,layer_11.head_00,random_control,rescue,0.0025634706565610833,0.002266461512726771,0.002872951481416574,0.24225577840115875,1.0
,,layer_11.head_00,random_control,induction,0.0005693306138521042,0.00039803294589024974,0.000737092468917445,0.9148182403296232,0.84375
,,layer_12.head_11,random_control,rescue,-0.00047303790924170617,-0.0010110789958162744,4.299149760910816e-05,0.24020711868070066,0.453125
,,layer_12.head_11,random_control,induction,-0.00022827667512704297,-0.0009233299244101698,0.00034655139293100973,0.9153563668951392,0.546875
,,layer_10.head_08,random_control,rescue,0.001785911082932087,0.001471959957941267,0.002113980142147194,0.24173117754980922,0.921875
,,layer_10.head_08,random_control,induction,0.0006596874278074217,0.00048297308209459483,0.0008331314003804327,0.9147572787478566,0.828125
,,layer_12.head_05,random_control,rescue,0.003632127681412793,0.0032224453284663713,0.004055330480178243,0.24297677574213594,1.0
,,layer_12.head_05,random_control,induction,0.0024880004165535124,0.0021008285333108737,0.0029020447800656365,0.9135237596929073,0.984375
,,layer_09.head_07,random_control,rescue,0.0025611622833979874,0.002130891535105744,0.0029777420019647676,0.24225422099698335,0.921875
,,layer_09.head_07,random_control,induction,0.00017369981774965952,-3.372490350791922e-05,0.000403856614534504,0.9150851629674435,0.59375
,,layer_11.head_05,random_control,rescue,-0.012014056331942585,-0.012941608256352545,-0.011096862770556083,0.23242066951934248,0.0
,,layer_11.head_05,random_control,induction,-0.005423796928556697,-0.0060025488359843025,-0.004853210665665012,0.9188616601750255,0.0
,,layer_11.head_03,random_control,rescue,0.002639550860623935,0.002277545046535942,0.003012367085705337,0.24230710789561272,0.96875
,,layer_11.head_03,random_control,induction,9.135898403539387e-05,-0.0001594978794513285,0.00033276921610750067,0.9151407163590193,0.484375
,,layer_12.head_15,random_control,rescue,-0.0027458352423446815,-0.003121459316258804,-0.002377855411184944,0.23867371666710824,0.03125
,,layer_12.head_15,random_control,induction,-0.0023453568280897463,-0.0028554563002106677,-0.001883864484470488,0.9167847102507949,0.046875
,,layer_10.head_04,random_control,rescue,-0.000794544872556765,-0.0012473923357816349,-0.0003516020812030733,0.2399902056204155,0.28125
,,layer_10.head_04,random_control,induction,0.0017662460833597615,0.0014839067382087462,0.00205561797705193,0.9140107100829482,0.984375
,,layer_09.head_09,random_control,rescue,0.001528531271345663,0.0010587882710724236,0.0019746166006980874,0.24155752954538912,0.859375
,,layer_09.head_09,random_control,induction,0.0007395076519263437,0.0005331038480769916,0.0009500436610983397,0.914703425951302,0.734375
,,layer_10.head_03,random_control,rescue,0.0032312663788300875,0.0026069299547040784,0.0038135934676075977,0.24270632420666516,0.90625
,,layer_10.head_03,random_control,induction,0.0026009074377101077,0.002179522363748835,0.003025863057889595,0.9134475840255618,0.96875
,,layer_11.head_02,random_control,rescue,0.0011716020474884824,0.0010186778852624445,0.0013279958103241504,0.24131671793293208,0.96875
,,layer_11.head_02,random_control,induction,0.0010870080565934942,0.000870031712830694,0.0013054984596293467,0.9144689757376909,0.921875
,,layer_11.head_06,random_control,rescue,0.000504791757954898,7.067744924271635e-05,0.0009489833137396525,0.24086683697532862,0.65625
,,layer_11.head_06,random_control,induction,0.0008130815680392799,0.000464924076147343,0.0011842994465981371,0.9146537873893976,0.734375
,,layer_11.mlp,selected,rescue,0.5027278665538956,0.46491626886530607,0.5388583566854634,0.5464101255638525,1.0
,,layer_11.mlp,selected,induction,0.44658403377325234,0.4098387784888931,0.4842295788197834,0.578024439746514,1.0
,,layer_11.head_08,selected,rescue,0.4635523800309271,0.42275932254521825,0.5039187269482138,0.521976261457894,1.0
,,layer_11.head_08,selected,induction,0.5416145674674907,0.499950426334754,0.5833252471190608,0.5187536213779822,1.0
,,layer_10.head_12,selected,rescue,0.022191314639685794,0.01634247744615717,0.028537109347554122,0.24669809006599763,0.9375
,,layer_10.head_12,selected,induction,0.010561527613648081,0.006645509601256042,0.015084289904915161,0.8499729363247752,0.921875
,,layer_11.head_09,selected,rescue,0.0438177511647029,0.03542318548198926,0.05288080263606912,0.26018656099637383,1.0
,,layer_11.head_09,selected,induction,0.09550789795147005,0.07896672780717161,0.11377593590672684,0.7969916397705674,1.0
,,layer_12.mlp,selected,rescue,0.3743504059042141,0.3372647351606144,0.4099174495741514,0.46634073252789676,1.0
,,layer_12.mlp,selected,induction,0.3502796649636749,0.3170620154011685,0.3849503660019946,0.6380897527560592,1.0
,,layer_10.mlp,selected,rescue,0.0034899962397572466,0.0008190656080714722,0.006097377443943297,0.23503402375968108,0.75
,,layer_10.mlp,selected,induction,0.014586367233672437,0.01046730650121843,0.02016573079400152,0.847462632227689,0.9375
